round_idx,client_id,selected,is_attacker,train_loss,train_acc,update_norm
6,3,True,False,0.6453013372421265,0.8026666666666666,0.18583516776561737
6,4,True,False,0.5658110440572103,0.842,0.1944446712732315
6,5,True,False,0.5357074778874715,0.8553333333333333,0.18528702855110168
6,6,True,False,0.5627941066424051,0.834,0.23505793511867523
6,7,True,False,0.5996091950734457,0.8176666666666667,0.1976749747991562
6,8,True,False,0.5014468790690104,0.866,0.18023885786533356
6,9,True,False,0.7125920427640279,0.7733333333333333,0.2128276228904724
6,10,True,False,0.5756041742960611,0.8386666666666667,0.18984659016132355
6,11,True,False,0.5896913787523905,0.8263333333333334,0.2013431340456009
6,12,True,False,0.6341534129778544,0.8226666666666667,0.23484931886196136
6,13,True,False,0.6190848215421041,0.8076666666666666,0.19525374472141266
6,14,True,False,0.641498610496521,0.816,0.19026683270931244
6,15,True,False,0.6079709059397379,0.812,0.20525024831295013
6,16,True,False,0.5640313437779745,0.8226666666666667,0.19742289185523987
6,17,True,False,0.57724977572759,0.8333333333333334,0.1832677572965622
6,18,True,False,0.5875477925936381,0.825,0.19377058744430542
6,19,True,False,0.5866550149917602,0.83,0.17409634590148926
7,0,True,False,0.5398261324564616,0.83,0.1754736751317978
7,1,True,False,0.46801139489809673,0.8673333333333333,0.1560041457414627
7,2,True,False,0.5184137287139893,0.8303333333333334,0.14504161477088928
7,3,True,False,0.5047432856559754,0.8393333333333334,0.1663259118795395
7,4,True,False,0.5303467542330425,0.835,0.17288315296173096
7,5,True,False,0.4849787508646647,0.854,0.15096527338027954
7,6,True,False,0.5395526965459188,0.8293333333333334,0.17593979835510254
7,7,True,False,0.46336887033780416,0.873,0.1440064013004303
7,8,True,False,0.48569839827219646,0.857,0.15174603462219238
7,9,True,False,0.6209310523668925,0.8116666666666666,0.17785511910915375
7,10,True,False,0.634674384911855,0.8016666666666666,0.20371124148368835
7,11,True,False,0.5042347680727641,0.8456666666666667,0.17278149724006653
7,12,True,False,0.4669391703605652,0.8666666666666667,0.1456354856491089
7,13,True,False,0.5057834939956665,0.8403333333333334,0.16799889504909515
7,14,True,False,0.5756514150301616,0.8183333333333334,0.18800999224185944
7,15,True,False,0.48608613713582355,0.8626666666666667,0.15923011302947998
7,16,True,False,0.4673145432472229,0.8586666666666667,0.1849680095911026
7,17,True,False,0.543780189037323,0.829,0.1727161407470703
7,18,True,False,0.5858521591027578,0.8116666666666666,0.16941329836845398
7,19,True,False,0.5592186482747395,0.8246666666666667,0.17322666943073273
8,0,True,False,0.4558871444066366,0.8626666666666667,0.13603956997394562
8,1,True,False,0.462913880666097,0.8693333333333333,0.14061956107616425
8,2,True,False,0.4583429700533549,0.8526666666666667,0.12718260288238525
8,3,True,False,0.5162781043052673,0.8323333333333334,0.14970706403255463
8,4,True,False,0.5400344495773315,0.8313333333333334,0.16167032718658447
8,5,True,False,0.4664845998287201,0.86,0.13492773473262787
8,6,True,False,0.4573001036643982,0.8596666666666667,0.15834923088550568
8,7,True,False,0.4408402078946431,0.8676666666666667,0.1280362755060196
8,8,True,False,0.4095085184574127,0.884,0.13455259799957275
8,9,True,False,0.49162758882840474,0.844,0.1376620978116989
8,10,True,False,0.5377442835966746,0.8413333333333334,0.14782261848449707
8,11,True,False,0.4750052115122477,0.8563333333333333,0.1348293423652649
8,12,True,False,0.44980560008684795,0.867,0.14030838012695312
8,13,True,False,0.49442343807220457,0.838,0.1395748108625412
8,14,True,False,0.44095945278803506,0.866,0.13138103485107422
8,15,True,False,0.45912340768178306,0.858,0.12584061920642853
8,16,True,False,0.4528652923901876,0.852,0.14462479948997498
8,17,True,False,0.48284116490681966,0.843,0.1432267278432846
8,18,True,False,0.4223288048903147,0.8803333333333333,0.13676339387893677
8,19,True,False,0.4253898588021596,0.8706666666666667,0.13933587074279785
9,0,True,False,0.47053599683443703,0.862,0.13574080169200897
